order_date,product,category,region,channel,customer_segment,quantity,unit_price,revenue,profit,rating,is_returned
2023-09-23,Мышь беспроводная,Аксессуары,Новосибирск,Сайт,Повторный,2,2417,4834,2757,4.3,0
2023-09-24,Dell XPS 15,Ноутбуки,Москва,Маркетплейс,Новый,13,126004,1638052,615233,4.8,1
2023-09-24,Google Pixel 8,Смартфоны,Новосибирск,Сайт,Повторный,4,75178,300712,114722,4.1,0
2023-09-25,Google Pixel 8,Смартфоны,Екатеринбург,Мобильное приложение,VIP,3,70718,212154,80129,5.0,0
2023-09-25,Мышь беспроводная,Аксессуары,Москва,Маркетплейс,Повторный,2,3240,6480,4393,5.0,0
2023-09-25,Lenovo ThinkPad X1,Ноутбуки,Новосибирск,Сайт,Повторный,14,131308,1838312,765824,4.0,0
2023-09-26,Чехол iPhone,Аксессуары,Москва,Маркетплейс,Повторный,10,1260,12600,7762,4.6,0
2023-09-26,Lenovo ThinkPad X1,Ноутбуки,Москва,Мобильное приложение,Новый,10,162307,1623070,634386,3.7,0
2023-09-27,ASUS ZenBook,Ноутбуки,Новосибирск,Мобильное приложение,Новый,2,84109,168218,70140,3.3,0
2023-09-27,Зарядка 65W,Аксессуары,Москва,Маркетплейс,VIP,2,2631,5262,3536,4.1,0
2023-09-27,Samsung Galaxy S24,Смартфоны,Санкт-Петербург,Сайт,VIP,9,89230,803070,280643,4.3,0
2023-09-28,Google Pixel 8,Смартфоны,Санкт-Петербург,Мобильное приложение,Новый,2,84036,168072,66720,4.8,0
2023-09-28,Google Pixel 8,Смартфоны,Москва,Маркетплейс,Новый,2,87879,175758,68417,4.0,0
2023-09-29,iPhone 15 Pro,Смартфоны,Москва,Сайт,VIP,3,107044,321132,119004,4.7,0
2023-09-29,Samsung Buds2,Наушники,Казань,Маркетплейс,Новый,1,14017,14017,6430,4.9,1
2023-09-29,MacBook Air M3,Ноутбуки,Новосибирск,Розничный магазин,Новый,11,136945,1506395,540061,4.0,0
2023-09-30,Чехол iPhone,Аксессуары,Екатеринбург,Сайт,Новый,3,973,2919,1874,3.6,0
2023-09-30,Sony WH-1000XM5,Наушники,Москва,Сайт,Новый,7,37140,259980,118600,,0
2023-10-01,Google Pixel 8,Смартфоны,Краснодар,Мобильное приложение,Новый,5,76324,381620,148041,4.8,0
2023-10-01,Стекло защитное,Аксессуары,Казань,Сайт,Новый,7,874,6118,3923,4.2,0
2023-10-01,Google Pixel 8,Смартфоны,Санкт-Петербург,Сайт,Повторный,1,87251,87251,32981,4.3,0
2023-10-02,iPhone 15 Pro,Смартфоны,Новосибирск,Сайт,Повторный,14,98601,1380414,536752,4.0,0
2023-10-02,Стекло защитное,Аксессуары,Екатеринбург,Сайт,Новый,4,873,3492,2041,5.0,0
2023-10-03,ASUS ZenBook,Ноутбуки,Новосибирск,Розничный магазин,VIP,2,82676,165352,59315,5.0,0
2023-10-03,Samsung Buds2,Наушники,Казань,Сайт,Повторный,2,12508,25016,12285,3.2,0
2023-10-03,Чехол iPhone,Аксессуары,Екатеринбург,Маркетплейс,Повторный,5,939,4695,2622,3.6,0
2023-10-04,iPad Air 5,Планшеты,Москва,Сайт,Повторный,1,64686,64686,29001,3.9,0
2023-10-04,MacBook Air M3,Ноутбуки,Санкт-Петербург,Сайт,Новый,12,149561,1794732,644698,4.2,0
2023-10-05,Google Pixel 8,Смартфоны,Краснодар,Маркетплейс,Новый,5,75436,377180,125353,3.9,0
2023-10-05,iPad Air 5,Планшеты,Москва,Розничный магазин,Повторный,2,66207,132414,51071,4.6,0
2023-10-05,Google Pixel 8,Смартфоны,Казань,Сайт,Повторный,4,68384,273536,96272,3.4,0
2023-10-06,Стекло защитное,Аксессуары,Санкт-Петербург,Мобильное приложение,Новый,5,1021,5105,3278,3.6,0
2023-10-06,AirPods Pro 2,Наушники,Краснодар,Маркетплейс,Повторный,1,28004,28004,13639,5.0,0
2023-10-07,Чехол iPhone,Аксессуары,Казань,Мобильное приложение,Повторный,12,988,11856,6947,4.2,0
2023-10-07,Мышь беспроводная,Аксессуары,Санкт-Петербург,Сайт,Повторный,1,2919,2919,1992,3.2,0
2023-10-07,Samsung Galaxy S24,Смартфоны,Санкт-Петербург,Сайт,Новый,3,85020,255060,96576,4.9,0
2023-10-08,iPhone 15 Pro,Смартфоны,Москва,Сайт,Повторный,3,108296,324888,107694,5.0,0
2023-10-08,MacBook Air M3,Ноутбуки,Москва,Сайт,Повторный,3,156983,470949,185056,4.3,0
2023-10-09,Samsung Buds2,Наушники,Екатеринбург,Сайт,Повторный,5,14055,70275,37499,,0
2023-10-09,Samsung Galaxy S24,Смартфоны,Новосибирск,Маркетплейс,Новый,1,69406,69406,23505,3.7,0
2023-10-10,iPhone 15 Pro,Смартфоны,Москва,Сайт,VIP,2,109543,219086,87236,4.6,0
2023-10-10,ASUS ZenBook,Ноутбуки,Екатеринбург,Розничный магазин,Повторный,1,87468,87468,37717,4.3,0
2023-10-10,Samsung Galaxy S24,Смартфоны,Новосибирск,Маркетплейс,Повторный,9,71993,647937,227380,4.7,0
2023-10-11,Lenovo ThinkPad X1,Ноутбуки,Москва,Мобильное приложение,VIP,2,137703,275406,113600,4.1,0
2023-10-11,Xiaomi Pad 6,Планшеты,Москва,Мобильное приложение,VIP,6,47679,286074,121665,4.8,1
2023-10-12,Мышь беспроводная,Аксессуары,Санкт-Петербург,Сайт,Новый,2,2735,5470,3418,4.9,0
2023-10-12,Мышь беспроводная,Аксессуары,Москва,Мобильное приложение,Повторный,2,2939,5878,3710,4.6,0
2023-10-12,Мышь беспроводная,Аксессуары,Екатеринбург,Мобильное приложение,Повторный,1,2726,2726,1727,3.5,0
2023-10-13,Dell XPS 15,Ноутбуки,Санкт-Петербург,Сайт,Новый,2,127778,255556,97139,4.2,0
2023-10-13,Samsung Tab S9,Планшеты,Казань,Маркетплейс,Новый,2,75959,151918,66268,3.8,0
2023-10-14,Bose QC45,Наушники,Санкт-Петербург,Сайт,Новый,1,29466,29466,14896,4.5,0
2023-10-14,AirPods Pro 2,Наушники,Москва,Маркетплейс,VIP,4,31222,124888,65574,4.2,0
2023-10-14,iPhone 15 Pro,Смартфоны,Москва,Мобильное приложение,VIP,2,117887,235774,87674,3.6,0
2023-10-15,iPad Air 5,Планшеты,Санкт-Петербург,Мобильное приложение,Повторный,2,71561,143122,59705,4.6,0
2023-10-15,Dell XPS 15,Ноутбуки,Новосибирск,Мобильное приложение,Новый,4,115152,460608,189793,4.2,0
2023-10-16,Bose QC45,Наушники,Казань,Мобильное приложение,Новый,2,30032,60064,30494,4.5,0
2023-10-16,Google Pixel 8,Смартфоны,Екатеринбург,Сайт,Новый,1,75538,75538,26577,4.1,0
2023-10-16,MacBook Air M3,Ноутбуки,Санкт-Петербург,Маркетплейс,Новый,1,147812,147812,54082,4.2,0
2023-10-17,Samsung Buds2,Наушники,Москва,Сайт,VIP,1,16952,16952,8356,4.5,0
2023-10-17,Bose QC45,Наушники,Казань,Мобильное приложение,Повторный,1,28763,28763,13483,3.8,0
2023-10-18,iPhone 15 Pro,Смартфоны,Москва,Маркетплейс,VIP,4,122848,491392,195714,,0
2023-10-18,Samsung Buds2,Наушники,Москва,Мобильное приложение,Новый,4,17922,71688,34451,3.4,0
2023-10-18,iPhone 15 Pro,Смартфоны,Санкт-Петербург,Сайт,Новый,11,100814,1108954,376517,4.5,0
2023-10-19,Dell XPS 15,Ноутбуки,Санкт-Петербург,Мобильное приложение,Новый,6,134550,807300,334384,5.0,0
2023-10-19,Lenovo ThinkPad X1,Ноутбуки,Москва,Мобильное приложение,Новый,5,146573,732865,268325,4.9,0
2023-10-20,MacBook Air M3,Ноутбуки,Краснодар,Розничный магазин,Новый,1,134886,134886,55271,5.0,0
2023-10-20,Google Pixel 8,Смартфоны,Москва,Сайт,Новый,2,96085,192170,70860,3.2,0
2023-10-20,Lenovo ThinkPad X1,Ноутбуки,Москва,Мобильное приложение,Повторный,6,159235,955410,420319,3.6,0
2023-10-21,Bose QC45,Наушники,Новосибирск,Маркетплейс,Повторный,4,29740,118960,60665,4.0,0
2023-10-21,iPad Air 5,Планшеты,Санкт-Петербург,Мобильное приложение,Новый,3,61003,183009,85024,3.9,0
2023-10-22,Google Pixel 8,Смартфоны,Новосибирск,Мобильное приложение,Повторный,8,73661,589288,230895,3.8,0
2023-10-22,Samsung Galaxy S24,Смартфоны,Санкт-Петербург,Мобильное приложение,Повторный,2,86996,173992,65767,4.8,0
2023-10-23,Стекло защитное,Аксессуары,Екатеринбург,Розничный магазин,Новый,1,847,847,520,4.0,0
2023-10-23,MacBook Air M3,Ноутбуки,Санкт-Петербург,Сайт,Повторный,4,151215,604860,244633,4.2,0
2023-10-23,Samsung Buds2,Наушники,Казань,Мобильное приложение,Новый,6,15111,90666,40330,4.6,0
2023-10-24,iPad Air 5,Планшеты,Краснодар,Розничный магазин,Новый,2,63075,126150,55395,3.6,1
2023-10-24,Xiaomi 14,Смартфоны,Москва,Сайт,Новый,3,82063,246189,94429,5.0,0
2023-10-25,ASUS ZenBook,Ноутбуки,Новосибирск,Маркетплейс,VIP,2,88660,177320,76562,4.8,0
2023-10-25,Google Pixel 8,Смартфоны,Москва,Мобильное приложение,Новый,3,96975,290925,109847,3.7,0
2023-10-25,Lenovo ThinkPad X1,Ноутбуки,Москва,Мобильное приложение,VIP,8,166352,1330816,529062,5.0,0
2023-10-26,AirPods Pro 2,Наушники,Краснодар,Сайт,Новый,15,25635,384525,176602,4.2,0
2023-10-26,iPad Air 5,Планшеты,Краснодар,Маркетплейс,Новый,5,54917,274585,128801,4.9,0
2023-10-27,ASUS ZenBook,Ноутбуки,Санкт-Петербург,Сайт,VIP,1,95338,95338,37474,4.2,0
2023-10-27,Мышь беспроводная,Аксессуары,Екатеринбург,Мобильное приложение,Новый,3,2348,7044,3948,4.2,0
2023-10-27,AirPods Pro 2,Наушники,Краснодар,Мобильное приложение,Повторный,1,28114,28114,13314,4.0,0
2023-10-28,ASUS ZenBook,Ноутбуки,Краснодар,Сайт,VIP,1,98274,98274,41645,3.6,0
2023-10-28,iPad Air 5,Планшеты,Новосибирск,Сайт,Новый,14,54320,760480,330154,3.7,0
2023-10-29,AirPods Pro 2,Наушники,Санкт-Петербург,Сайт,Новый,6,26780,160680,75300,3.6,0
2023-10-29,Samsung Galaxy S24,Смартфоны,Москва,Маркетплейс,Повторный,3,91778,275334,108977,5.0,0
2023-10-29,ASUS ZenBook,Ноутбуки,Краснодар,Мобильное приложение,Повторный,2,87554,175108,68384,4.3,0
2023-10-30,Мышь беспроводная,Аксессуары,Москва,Розничный магазин,Новый,12,3123,37476,22189,4.6,0
2023-10-30,Google Pixel 8,Смартфоны,Москва,Маркетплейс,Новый,11,83804,921844,308700,4.5,0
2023-10-31,Samsung Tab S9,Планшеты,Москва,Маркетплейс,Повторный,3,79569,238707,106951,3.5,0
2023-10-31,iPad Air 5,Планшеты,Екатеринбург,Маркетплейс,Повторный,10,61553,615530,246136,3.9,0
2023-10-31,ASUS ZenBook,Ноутбуки,Екатеринбург,Маркетплейс,VIP,1,87347,87347,32626,4.4,1
2023-11-01,Dell XPS 15,Ноутбуки,Новосибирск,Маркетплейс,Новый,4,124441,497764,218387,3.7,0
2023-11-01,Xiaomi 14,Смартфоны,Санкт-Петербург,Маркетплейс,Новый,2,79896,159792,54777,3.3,0
2023-11-02,Sony WH-1000XM5,Наушники,Москва,Мобильное приложение,Повторный,1,49315,49315,22467,,0
2023-11-02,Bose QC45,Наушники,Санкт-Петербург,Сайт,Новый,8,43146,345168,167006,4.0,1
2023-11-02,Samsung Galaxy S24,Смартфоны,Санкт-Петербург,Маркетплейс,Повторный,4,111553,446212,146441,4.9,0
2023-11-03,Xiaomi 14,Смартфоны,Москва,Сайт,Новый,3,93577,280731,104742,4.6,1
2023-11-03,ASUS ZenBook,Ноутбуки,Краснодар,Сайт,Новый,1,106700,106700,43522,3.9,0
2023-11-04,AirPods Pro 2,Наушники,Санкт-Петербург,Маркетплейс,Повторный,10,34904,349040,184044,4.8,0
2023-11-04,Чехол iPhone,Аксессуары,Казань,Мобильное приложение,Повторный,7,1300,9100,5750,4.6,1
2023-11-04,MacBook Air M3,Ноутбуки,Краснодар,Маркетплейс,Новый,6,187073,1122438,452254,4.1,0
2023-11-05,Google Pixel 8,Смартфоны,Екатеринбург,Розничный магазин,Новый,2,96225,192450,62469,4.9,0
2023-11-05,iPad Air 5,Планшеты,Санкт-Петербург,Маркетплейс,Повторный,4,84020,336080,131147,4.1,0
2023-11-06,Чехол iPhone,Аксессуары,Казань,Сайт,Повторный,7,1215,8505,4994,3.3,0
2023-11-06,Samsung Buds2,Наушники,Краснодар,Маркетплейс,Новый,3,18777,56331,27571,4.4,0
2023-11-07,Dell XPS 15,Ноутбуки,Санкт-Петербург,Сайт,Повторный,3,148383,445149,173382,3.9,0
2023-11-07,Bose QC45,Наушники,Москва,Сайт,VIP,1,45847,45847,21823,3.7,1
2023-11-07,ASUS ZenBook,Ноутбуки,Новосибирск,Сайт,VIP,2,105184,210368,82635,4.9,0
2023-11-08,ASUS ZenBook,Ноутбуки,Новосибирск,Мобильное приложение,VIP,1,109743,109743,40396,4.3,0
2023-11-08,Xiaomi 14,Смартфоны,Москва,Сайт,Повторный,11,90150,991650,340223,4.2,1
